max_pf 95 min_pf 41
individual T0 sigma disp_rate r0 patch_no mut_eff
1 303.662 8.03994 0.01 1 42 0
24 310.22 8.13253 0.01 1 72 0
35 305.691 8.03994 0.01 1 43 0
57 305.705 7.91642 0.01 1 42 0
76 305.691 8.03994 0.01 1 43 0
89 303.662 8.03994 0.01 1 42 0.0274749
99 305.691 8.03994 0.01 1 43 0
145 308.003 7.62446 0.01 1 72 0
147 308.542 8.20953 0.01 1 72 0
179 310.22 8.13253 0.01 1 72 0
190 313.658 7.92815 0.01 1 93 0
205 309.918 7.94497 0.01 1 72 0
220 306.949 7.9779 0.01 1 72 0
235 306.745 8.48605 0.01 1 72 -0.00494859
236 305.305 8.03994 0.01 1 42 0
242 304.803 8.03994 0.01 1 43 0
274 313.638 8.0859 0.01 1 93 0
312 305.691 8.03994 0.01 1 42 0
339 305.468 8.07935 0.01 1 43 0
382 303.518 7.97944 0.01 1 43 0
395 308.263 8.25673 0.01 1 72 0.00365971
419 313.638 8.0859 0.01 1 94 0
421 304.034 8.03597 0.01 1 42 0.00792394
431 308.443 7.7841 0.01 1 72 0
462 303.518 8.03994 0.01 1 43 0
468 313.638 8.0859 0.01 1 95 0
477 313.638 8.0859 0.01 1 95 0
491 311.768 7.88922 0.01 1 93 0
524 313.638 8.0859 0.01 1 95 0
538 307.189 8.00102 0.01 1 72 0
596 305.691 7.91642 0.01 1 43 0
636 310.452 8.07557 0.01 1 72 0
644 304.783 8.03994 0.01 1 43 0
649 308.85 8.02071 0.01 1 72 0
658 305.691 7.91642 0.01 1 43 0
663 308.749 8.10791 0.01 1 72 -9.29981e-05
681 311.768 7.84806 0.01 1 93 0
710 305.691 7.91642 0.01 1 43 0
711 305.691 8.03994 0.01 1 43 0
722 309.833 7.98539 0.01 1 72 0
730 309.918 7.94497 0.01 1 72 0
762 304.783 8.03994 0.01 1 43 0
769 305.091 8.03994 0.01 1 43 0
770 303.518 8.03994 0.01 1 43 0
775 303.727 8.03994 0.01 1 43 0
781 308.365 7.62668 0.01 1 72 0
797 311.768 7.94093 0.01 1 93 0
832 309.314 7.64455 0.01 1 72 0
861 313.658 7.92815 0.01 1 93 0
863 308.974 8.13445 0.01 1 72 0
876 305.691 8.03994 0.01 1 43 0
914 311.768 8.0859 0.01 1 93 0
918 307.969 7.84861 0.01 1 72 0
947 303.518 8.03994 0.01 1 43 0
972 309.009 7.89398 0.01 1 72 0
974 310.644 7.99474 0.01 1 72 0
994 308.443 7.86241 0.01 1 72 0
1074 308.256 7.56917 0.01 1 72 0
1085 308.443 7.7841 0.01 1 72 0
1088 306.462 7.8628 0.01 1 72 0
1089 305.691 8.03994 0.01 1 41 0
1100 303.518 8.03994 0.01 1 43 0
1109 309.434 7.89547 0.01 1 72 0.00080274
1183 310.22 8.13253 0.01 1 72 0
1197 307.265 8.2371 0.01 1 41 -0.0182455
1199 313.638 8.0859 0.01 1 94 0
1203 305.691 8.03994 0.01 1 43 0
1205 303.518 8.03994 0.01 1 43 0
1214 313.638 8.0859 0.01 1 94 0
1231 303.727 8.03994 0.01 1 43 0
1242 303.518 8.03994 0.01 1 43 0
1285 309.226 8.0549 0.01 1 72 -1.13249e-06
1308 305.691 8.03994 0.01 1 43 0
1315 304.463 8.03994 0.01 1 43 0
1317 305.691 7.91642 0.01 1 43 0
1326 312.732 8.0859 0.01 1 93 0
1344 305.691 8.03994 0.01 1 43 0
1345 305.691 8.03994 0.01 1 42 0
1351 305.691 8.03994 0.01 1 42 0
1384 308.974 8.13445 0.01 1 72 0
1385 305.457 8.03994 0.01 1 43 0
1386 303.518 8.03994 0.01 1 43 0
1411 311.768 7.88922 0.01 1 93 0
1428 306.745 8.48605 0.01 1 72 0
1452 310.452 8.07557 0.01 1 72 0
1513 311.768 8.0859 0.01 1 93 0
1517 305.468 8.07935 0.01 1 43 0
1546 311.768 7.94093 0.01 1 93 0
1562 311.768 7.88922 0.01 1 93 0
1591 312.345 7.88922 0.01 1 93 0
1595 313.638 8.0859 0.01 1 94 0
1606 303.518 7.97944 0.01 1 43 0
1617 309.051 7.62668 0.01 1 72 0
1636 304.783 8.03994 0.01 1 43 0
1655 311.685 7.94093 0.01 1 93 0
1659 309.833 7.79419 0.01 1 72 0
1667 308.443 7.7841 0.01 1 72 0
1669 313.638 8.0859 0.01 1 94 0
1674 305.691 8.03994 0.01 1 43 0
1675 309.833 7.84971 0.01 1 72 0
1700 313.638 8.0859 0.01 1 94 0
1719 306.462 7.8628 0.01 1 72 0
1734 308.601 8.04632 0.01 1 72 0
1743 309.263 8.04632 0.01 1 72 0
1746 311.768 7.88922 0.01 1 93 0
1754 303.518 8.03994 0.01 1 43 0
1762 308.601 8.04632 0.01 1 72 0
1772 313.638 8.0859 0.01 1 95 0
1775 306.263 8.23416 0.01 1 72 0
1791 309.918 8.16 0.01 1 72 0
1811 312.732 8.0859 0.01 1 94 0
1826 309.833 7.79419 0.01 1 72 0
1855 308.542 8.20953 0.01 1 72 0
1890 304.783 8.03994 0.01 1 43 0
1892 303.518 8.03994 0.01 1 43 0
1897 309.263 8.04632 0.01 1 72 0
1901 309.009 7.89398 0.01 1 72 0
1921 311.768 8.0859 0.01 1 94 0
1923 302.589 8.03994 0.01 1 43 0.0138603
1925 303.518 8.03994 0.01 1 43 0
1932 311.768 7.88922 0.01 1 93 0
1936 310.22 8.20395 0.01 1 72 0
1941 313.638 8.0859 0.01 1 95 0
1945 305.691 8.03994 0.01 1 43 0
1949 309.607 7.59462 0.01 1 72 0
1965 303.518 8.03994 0.01 1 43 0
1977 308.416 7.70868 0.01 1 72 0
2031 314.574 8.0859 0.01 1 93 0
2054 305.691 8.03994 0.01 1 43 0
2059 305.691 8.03994 0.01 1 43 0
2093 309.918 7.94497 0.01 1 72 0
2167 305.691 8.03994 0.01 1 42 0
2187 309.962 7.62668 0.01 1 72 0
