max_pf 96 min_pf 43
individual T0 sigma disp_rate r0 patch_no mut_eff
64 315.297 8.23255 0.01 1 94 0
99 303.889 8.05249 0.01 1 45 -0.00191217
105 310.251 7.8676 0.01 1 72 0.00232334
115 304.832 8.13251 0.01 1 43 0
183 303.761 8.05249 0.01 1 45 0
186 309.984 7.87065 0.01 1 72 0
241 310.689 8.06167 0.01 1 72 0
245 303.761 7.81995 0.01 1 45 0
281 303.761 7.8959 0.01 1 45 0
290 303.761 8.05249 0.01 1 44 0
303 303.761 7.81995 0.01 1 44 0
313 315.297 8.23255 0.01 1 94 0
316 315.297 8.23255 0.01 1 95 0
333 308.447 7.97008 0.01 1 72 0
340 303.761 8.05249 0.01 1 45 0
353 300.98 7.8959 0.01 1 45 0
406 305.001 8.05249 0.01 1 45 0
411 305.001 8.05249 0.01 1 45 0
417 309.977 8.3378 0.01 1 72 0
427 303.945 7.8959 0.01 1 45 0
455 309.832 7.85736 0.01 1 72 0
525 303.761 8.05249 0.01 1 45 0
540 315.297 8.23255 0.01 1 95 0
544 310.711 8.33109 0.01 1 72 0
547 315.36 8.23255 0.01 1 95 0
600 309.763 7.92423 0.01 1 72 0
620 314.151 8.23255 0.01 1 94 0
628 302.362 8.05249 0.01 1 44 0
632 315.297 8.12994 0.01 1 94 0
649 309.984 7.87257 0.01 1 72 -7.25687e-06
671 315.297 8.22319 0.01 1 94 0
709 315.272 8.23255 0.01 1 96 0
725 315.297 8.23255 0.01 1 94 0
732 303.761 7.8959 0.01 1 45 0
745 308.794 7.80341 0.01 1 72 0
754 315.297 8.23255 0.01 1 94 0
755 309.788 7.33471 0.01 1 72 0
756 315.297 8.09899 0.01 1 96 0
768 303.761 7.8959 0.01 1 45 0
800 303.761 8.05249 0.01 1 45 0
813 315.297 8.23255 0.01 1 95 0
852 303.761 8.05249 0.01 1 45 0
856 315.297 8.22319 0.01 1 94 0
859 303.761 8.05249 0.01 1 45 0
881 305.222 7.8959 0.01 1 45 0
888 303.761 8.05249 0.01 1 44 0
941 302.472 8.05249 0.01 1 45 0.0191929
949 303.761 7.81995 0.01 1 45 0
957 303.761 8.08476 0.01 1 45 0.00049337
967 306.642 7.853 0.01 1 45 0
980 303.761 8.05249 0.01 1 44 0
986 303.761 8.05249 0.01 1 44 0
987 303.761 8.05249 0.01 1 45 0
1009 305.001 8.05249 0.01 1 44 0
1041 308.339 7.81733 0.01 1 72 -0.000640273
1096 303.761 7.7395 0.01 1 45 -0.00131869
1120 308.218 8.00191 0.01 1 72 0
1123 304.832 8.13251 0.01 1 43 0
1148 315.297 8.23255 0.01 1 94 0
1166 314.683 8.22319 0.01 1 95 0
1182 315.297 8.23255 0.01 1 95 0
1194 309.882 7.99011 0.01 1 72 2.75373e-05
1200 303.791 7.81995 0.01 1 44 0
1224 309.832 7.85736 0.01 1 72 0
1226 310.689 8.06167 0.01 1 72 0
1231 302.405 8.05249 0.01 1 45 0
1321 303.761 8.05249 0.01 1 45 0
1325 307.754 8.12717 0.01 1 72 0
1336 304.786 7.8959 0.01 1 45 0
1360 315.297 8.22319 0.01 1 94 0
1368 304.832 8.13251 0.01 1 45 0
1373 310.946 8.12717 0.01 1 72 0
1380 303.761 8.05249 0.01 1 45 0
1405 303.761 8.05249 0.01 1 45 0
1414 303.761 8.05249 0.01 1 45 0
1442 309.977 8.3378 0.01 1 72 0
1524 315.297 8.09899 0.01 1 96 0
1558 303.761 7.54772 0.01 1 45 0
1593 314.151 8.23255 0.01 1 95 0
1651 303.761 7.8959 0.01 1 45 0
1653 305.001 8.05249 0.01 1 45 0
1661 315.297 8.23255 0.01 1 94 0
1668 315.36 8.23255 0.01 1 95 0
1691 310.384 8.09933 0.01 1 72 0
1718 315.36 8.23255 0.01 1 95 0
1726 304.832 8.13251 0.01 1 43 0
1771 303.761 7.81995 0.01 1 44 0
1799 303.799 7.81995 0.01 1 45 -0.000577517
1807 312.675 7.84438 0.01 1 72 0
1847 303.761 7.81995 0.01 1 45 0
1855 303.761 8.05249 0.01 1 45 0
1864 304.832 8.13251 0.01 1 44 0
1868 303.761 8.05249 0.01 1 45 0
1885 303.761 8.05249 0.01 1 45 0
1896 314.151 8.23255 0.01 1 94 0
1915 315.36 8.23255 0.01 1 94 0
1943 315.297 8.23255 0.01 1 94 0
1948 303.761 8.05249 0.01 1 45 0
1958 303.761 8.05249 0.01 1 45 0
1961 306.779 7.69992 0.01 1 72 0
1974 303.761 7.81995 0.01 1 44 0
1984 307.771 7.96552 0.01 1 72 0
1988 303.761 7.81995 0.01 1 45 0
1995 303.761 8.05249 0.01 1 45 0
2015 315.297 8.23255 0.01 1 94 0
2035 303.761 8.05249 0.01 1 44 0
2051 303.761 7.8959 0.01 1 45 0
2079 307.952 8.02294 0.01 1 72 2.43187e-05
2107 310.744 7.8676 0.01 1 72 0
2112 315.36 8.23255 0.01 1 95 0
2149 303.761 8.05249 0.01 1 45 0
2161 303.761 7.81995 0.01 1 45 0
2186 303.761 7.7395 0.01 1 45 0
2230 315.272 8.23255 0.01 1 95 0
2232 307.97 7.84189 0.01 1 72 0
2240 312.675 7.84438 0.01 1 72 0
2245 306.013 8.07916 0.01 1 72 0
2252 313.78 8.23255 0.01 1 95 0
2266 314.683 8.22319 0.01 1 95 0
