max_pf 113 min_pf 6
individual T0 sigma disp_rate r0 patch_no mut_eff
22 287.033 7.65215 0.01 1 8 0
52 287.033 7.65215 0.01 1 7 0
130 287.033 7.65215 0.01 1 8 0
135 308.353 7.90029 0.01 1 72 0
178 287.033 7.65215 0.01 1 8 0
183 287.033 7.65215 0.01 1 8 0
271 308.107 8.47804 0.01 1 72 0
315 311.397 8.53477 0.01 1 72 0
343 287.033 7.83721 0.01 1 7 0
379 287.033 7.65215 0.01 1 7 0
381 287.033 7.65215 0.01 1 7 0
399 287.146 7.65215 0.01 1 8 -0.00162055
429 287.033 7.65215 0.01 1 8 0
458 287.033 7.65215 0.01 1 7 0
478 285.748 7.65215 0.01 1 8 0
540 285.748 7.65215 0.01 1 8 0
541 287.033 7.65215 0.01 1 8 0
554 286.806 7.65215 0.01 1 7 0
613 323.818 8.56233 0.01 1 112 0
616 288.268 7.65215 0.01 1 8 0
640 286.333 7.65215 0.01 1 8 -0.00450698
667 287.033 7.65215 0.01 1 7 0
749 287.033 7.65215 0.01 1 7 0
797 323.4 8.57123 0.01 1 113 0
800 311.782 8.21938 0.01 1 72 0
872 287.033 7.65215 0.01 1 8 0
875 287.033 7.65215 0.01 1 8 0
908 308.584 7.89114 0.01 1 72 0
934 285.468 7.65215 0.01 1 8 0
950 287.033 7.64915 0.01 1 8 0
1024 310.224 7.81278 0.01 1 72 0
1041 289.639 7.65215 0.01 1 8 0
1046 309.717 8.31514 0.01 1 72 0
1091 290.132 7.65215 0.01 1 7 0
1104 323.4 8.57123 0.01 1 112 0
1122 292.189 7.65215 0.01 1 6 0
1123 287.033 7.65215 0.01 1 7 0
1165 287.033 7.65215 0.01 1 7 0
1176 287.033 7.65215 0.01 1 8 0
1190 289.338 7.65215 0.01 1 8 0
1212 287.033 7.65215 0.01 1 8 0
1292 289.639 7.65215 0.01 1 8 0
1396 287.033 7.64127 0.01 1 8 -0.000205696
1443 322.222 8.948 0.01 1 111 0
1473 323.58 8.63203 0.01 1 111 0
1523 323.58 8.63203 0.01 1 111 0
1528 289.934 7.50742 0.01 1 8 0
1541 289.772 7.65215 0.01 1 8 0
1567 289.639 7.65215 0.01 1 8 0
