max_pf 95 min_pf 45
individual T0 sigma disp_rate r0 patch_no mut_eff
24 304.34 8.18428 0.01 1 47 0
45 308.627 8.0049 0.01 1 72 0
58 302.304 8.2178 0.01 1 47 0
73 309.155 7.53841 0.01 1 72 0
86 313.991 7.98889 0.01 1 94 0
92 302.304 7.99511 0.01 1 47 0
118 307.865 7.76882 0.01 1 72 0
125 308.253 8.03861 0.01 1 72 0
132 304.34 8.1902 0.01 1 46 0
135 308.627 8.04284 0.01 1 72 0
174 302.835 7.97495 0.01 1 47 0
175 308.875 7.89142 0.01 1 72 0
187 304.34 8.18428 0.01 1 47 0
199 304.34 8.18428 0.01 1 45 0
201 307.865 7.76882 0.01 1 72 0
213 315.087 8.10812 0.01 1 93 0
227 304.108 8.18428 0.01 1 45 0.00339151
260 304.34 8.18428 0.01 1 47 0
282 308.627 8.0049 0.01 1 72 0
306 302.835 7.97495 0.01 1 46 0
347 304.34 8.18428 0.01 1 46 0
365 302.304 8.34453 0.01 1 47 0.00116856
368 308.471 8.20045 0.01 1 72 0
370 304.34 8.18428 0.01 1 45 0
374 308.264 8.02901 0.01 1 47 0
394 308.398 8.02384 0.01 1 72 0
412 312.515 8.11248 0.01 1 93 0
438 308.393 8.11003 0.01 1 72 0
456 309.052 8.0786 0.01 1 72 0
460 308.542 7.82167 0.01 1 72 0
490 304.34 8.18428 0.01 1 47 0
523 314.181 8.10812 0.01 1 94 0
549 304.34 8.18428 0.01 1 47 0
563 305.28 8.18428 0.01 1 47 0
580 304.34 8.18428 0.01 1 47 0
598 305.28 8.18595 0.01 1 47 0
603 308.264 8.02901 0.01 1 47 0
616 308.089 8.22812 0.01 1 72 0
639 311.912 8.11248 0.01 1 94 0
641 304.412 8.18428 0.01 1 45 0
665 311.912 8.11248 0.01 1 93 0
666 304.34 8.18428 0.01 1 47 0
703 310.689 8.11248 0.01 1 93 0
710 304.34 8.18428 0.01 1 47 0
713 307.207 7.91773 0.01 1 72 0
714 302.304 7.99511 0.01 1 47 0
719 305.28 8.18662 0.01 1 46 0
766 308.471 8.25516 0.01 1 72 0
781 304.163 8.2178 0.01 1 45 0
794 304.34 8.18428 0.01 1 47 0
798 309.437 7.78406 0.01 1 72 0
829 302.835 7.97495 0.01 1 47 0
915 312.515 8.11248 0.01 1 93 0
926 306.03 8.01536 0.01 1 72 0
948 304.34 8.18428 0.01 1 47 0
962 308.01 7.98791 0.01 1 72 0
997 302.835 7.97495 0.01 1 47 0
1020 310.055 7.97678 0.01 1 72 0
1039 308.471 8.25516 0.01 1 72 0
1043 310.876 7.60645 0.01 1 72 0
1058 307.698 7.69068 0.01 1 72 0
1061 308.698 8.02846 0.01 1 72 0
1069 304.34 8.18428 0.01 1 47 0
1078 304.34 8.18428 0.01 1 45 0
1084 306.145 8.01536 0.01 1 72 0
1116 302.304 7.99511 0.01 1 47 0
1126 305.28 8.2178 0.01 1 47 0
1183 302.835 7.97495 0.01 1 47 0
1214 311.037 8.29207 0.01 1 72 0
1234 304.34 8.18428 0.01 1 46 0
1252 308.553 8.00338 0.01 1 72 0
1269 305.28 8.2178 0.01 1 47 0
1279 305.28 8.13238 0.01 1 47 -0.00134525
1283 304.34 8.18428 0.01 1 47 0
1292 305.28 8.18662 0.01 1 45 0
1306 307.836 8.02662 0.01 1 72 0
1337 302.835 7.97495 0.01 1 47 0
1356 304.34 8.18428 0.01 1 47 0
1361 304.34 8.18428 0.01 1 46 0
1389 304.412 8.18428 0.01 1 45 -0.00105508
1390 308.698 7.93352 0.01 1 72 0
1400 309.218 7.82167 0.01 1 72 0
1414 308.553 8.00338 0.01 1 72 0
1438 304.34 8.18428 0.01 1 46 0
1441 305.28 8.18428 0.01 1 46 0
1444 312.621 8.11248 0.01 1 94 0
1456 314.181 8.33774 0.01 1 94 0
1459 302.835 7.97495 0.01 1 46 0
1473 304.163 8.2178 0.01 1 46 0
1478 312.515 8.37868 0.01 1 93 0
1490 310.689 8.11248 0.01 1 95 0
1519 307.698 7.82167 0.01 1 72 0
1559 312.515 7.98889 0.01 1 93 0
1570 302.835 7.97495 0.01 1 46 0
1595 308.264 8.02901 0.01 1 47 0
1686 302.304 8.2178 0.01 1 47 0
1711 308.542 7.82167 0.01 1 72 0
1717 312.53 7.98889 0.01 1 93 0
1778 305.28 8.18595 0.01 1 47 0
1822 314.181 8.0691 0.01 1 94 0
1839 305.28 8.2178 0.01 1 47 0
1862 304.34 8.18428 0.01 1 47 0
1869 305.28 8.2178 0.01 1 47 0
1881 305.28 8.2178 0.01 1 47 0
1898 304.163 8.2178 0.01 1 46 0
1959 304.34 8.18428 0.01 1 46 0
1974 313.991 7.98889 0.01 1 94 0
1977 304.979 8.01536 0.01 1 72 -0.0103106
1978 304.34 8.18428 0.01 1 45 0
1994 304.34 8.18428 0.01 1 46 0
2000 304.34 8.18428 0.01 1 47 0
2011 308.542 7.82167 0.01 1 72 0
2021 302.835 7.97495 0.01 1 46 0
2026 304.163 8.39985 0.01 1 45 0
2082 310.689 8.11248 0.01 1 93 0
2094 312.621 8.11248 0.01 1 94 0
2110 306.679 7.84733 0.01 1 72 0
2112 304.163 8.2178 0.01 1 46 0
2124 312.515 7.87251 0.01 1 93 0
2131 308.264 8.00003 0.01 1 45 0
2134 302.835 7.97495 0.01 1 45 0
2138 312.919 7.80955 0.01 1 72 -0.00729458
2140 305.843 8.10127 0.01 1 47 0
2164 304.34 8.18428 0.01 1 46 0
2167 302.304 7.99511 0.01 1 47 0
2181 304.34 8.18428 0.01 1 47 0
2196 304.34 8.18428 0.01 1 47 0
2212 304.34 8.18428 0.01 1 47 0
2247 304.34 8.18428 0.01 1 47 0
2267 302.835 7.97495 0.01 1 45 0
2290 304.34 8.18428 0.01 1 47 0
2323 313.991 7.98889 0.01 1 94 0
2345 305.28 8.2178 0.01 1 47 0
2366 304.122 8.18428 0.01 1 47 0.0139772
2384 302.835 7.97495 0.01 1 46 0
2386 304.34 8.18428 0.01 1 46 0
2399 308.01 7.98791 0.01 1 72 0
2406 304.34 8.18428 0.01 1 47 0
2441 302.835 7.94191 0.01 1 47 0
2442 307.865 7.76882 0.01 1 72 0
2465 310.981 8.02853 0.01 1 94 -0.0013195
2476 302.835 8.01805 0.01 1 47 0.000872031
2486 311.206 7.76356 0.01 1 72 0
2526 307.579 8.05732 0.01 1 72 0
2538 311.912 8.11248 0.01 1 93 0
2555 307.207 7.91773 0.01 1 72 0
2556 309.155 7.53841 0.01 1 72 0
2557 308.553 7.94704 0.01 1 72 -4.41074e-06
2595 306.03 8.01536 0.01 1 72 0
2611 302.835 7.97495 0.01 1 46 0
2620 312.515 8.11248 0.01 1 93 0
2624 304.163 8.39985 0.01 1 46 0
2632 312.515 8.11004 0.01 1 95 0
2679 304.34 8.18428 0.01 1 46 0
2680 313.078 8.11248 0.01 1 93 0.00809753
2687 312.515 8.11248 0.01 1 94 0
2706 302.237 7.97495 0.01 1 46 0
2719 304.34 8.18428 0.01 1 47 0
2735 307.89 8.00338 0.01 1 72 0
2745 309.155 7.53841 0.01 1 72 0
2757 302.835 7.97495 0.01 1 45 0
2760 312.515 8.11248 0.01 1 93 0
2762 308.627 8.0049 0.01 1 72 0
2777 305.28 8.2178 0.01 1 46 0
2782 305.28 8.18428 0.01 1 47 0
2790 313.991 7.98889 0.01 1 94 0
2793 311.206 7.76451 0.01 1 72 0
2803 304.34 8.18428 0.01 1 47 0
2823 312.919 7.80955 0.01 1 72 0
2825 312.515 8.11248 0.01 1 93 0
2826 302.835 7.94191 0.01 1 47 0
2850 304.163 8.2178 0.01 1 46 0
2851 304.34 8.18428 0.01 1 45 0
2878 308.433 7.99993 0.01 1 72 0
2880 312.515 8.11248 0.01 1 93 0
2896 308.542 7.82167 0.01 1 72 0
2901 302.835 7.97495 0.01 1 47 0
2905 305.28 8.18662 0.01 1 47 0
2911 302.835 7.97495 0.01 1 47 0
2923 302.835 7.97495 0.01 1 46 0
2957 309.437 7.78406 0.01 1 72 0
2961 302.835 7.97495 0.01 1 47 0
2965 305.28 8.2178 0.01 1 47 0
2982 304.34 8.18428 0.01 1 47 0
2999 308.553 8.00338 0.01 1 72 0
3018 302.835 7.97495 0.01 1 47 0
3043 304.34 8.18428 0.01 1 46 0
3046 307.015 7.87348 0.01 1 72 0
3047 305.28 8.18738 0.01 1 47 0
3068 305.28 8.18428 0.01 1 47 0
3089 312.515 8.11248 0.01 1 93 0
3102 308.627 8.0049 0.01 1 72 0
3103 304.34 8.18428 0.01 1 46 0
3115 312.223 7.80955 0.01 1 72 0
3138 304.34 8.18428 0.01 1 46 0
3162 304.34 8.18428 0.01 1 47 0
3210 305.029 8.2178 0.01 1 47 0.00366072
3211 307.579 8.03346 0.01 1 72 0
3222 303.151 8.05627 0.01 1 47 0
3262 304.34 8.18428 0.01 1 45 0
3264 312.515 7.98889 0.01 1 93 0
3285 302.304 7.99511 0.01 1 47 0
3287 308.627 8.0049 0.01 1 72 0
3303 302.835 7.94191 0.01 1 46 -0.000380799
3332 308.698 8.02846 0.01 1 72 0
3337 309.155 7.53841 0.01 1 72 0
3346 311.206 7.76356 0.01 1 72 0
3368 310.589 7.76365 0.01 1 72 0
3382 304.34 8.17687 0.01 1 46 0
3411 304.34 8.18428 0.01 1 47 0
3430 304.34 8.18428 0.01 1 47 0
3434 302.835 7.97495 0.01 1 46 0
3437 307.865 7.76882 0.01 1 72 0
3441 306.795 8.08705 0.01 1 72 0
3450 307.836 8.02662 0.01 1 72 0
3461 304.34 8.18428 0.01 1 46 0
3471 307.579 8.07569 0.01 1 72 0
3474 306.918 7.69629 0.01 1 72 0
3485 312.515 8.11248 0.01 1 93 0
3497 309.155 7.48965 0.01 1 72 0
3503 304.34 8.18428 0.01 1 46 0
3519 305.719 8.2178 0.01 1 47 0
3524 305.28 8.18662 0.01 1 47 0
3540 312.627 7.86776 0.01 1 93 0
3561 306.145 8.01536 0.01 1 72 0
3562 311.684 8.11248 0.01 1 94 0
3564 305.28 8.2178 0.01 1 46 0
3582 312.621 8.11248 0.01 1 94 0
3587 312.515 8.37868 0.01 1 93 0.00321659
3592 305.28 8.18428 0.01 1 47 0
3598 304.34 8.18428 0.01 1 46 0
3616 305.719 8.2178 0.01 1 47 0
3639 302.835 7.97495 0.01 1 47 0
3640 312.515 8.11248 0.01 1 93 0
3648 306.918 7.69629 0.01 1 72 0
3657 304.34 8.18428 0.01 1 47 0
3658 304.34 8.1902 0.01 1 46 0
3694 302.835 7.97495 0.01 1 46 0
3695 304.34 8.18428 0.01 1 47 0
3698 307.579 8.05732 0.01 1 72 0
3700 308.553 8.00338 0.01 1 72 0
3771 308.002 8.1872 0.01 1 72 0
3774 302.304 8.2178 0.01 1 45 0
3781 304.34 8.18428 0.01 1 46 0
3782 304.412 8.18428 0.01 1 45 0
3804 302.835 7.97495 0.01 1 46 0
3808 304.34 8.18428 0.01 1 46 0
3818 302.237 7.97495 0.01 1 46 0
3851 304.34 8.18428 0.01 1 47 0
3868 307.865 7.8005 0.01 1 72 0
3876 304.34 8.18428 0.01 1 46 0
3889 302.835 7.97495 0.01 1 47 0
3895 304.163 8.2178 0.01 1 46 0
3912 304.34 8.18428 0.01 1 46 0
3928 304.34 8.18428 0.01 1 47 0
3933 304.34 8.17687 0.01 1 46 0
3944 304.34 8.21125 0.01 1 46 0
3958 304.34 8.18428 0.01 1 46 0
3968 302.304 8.2178 0.01 1 47 0
3969 304.34 8.18428 0.01 1 47 0
3987 313.991 7.98889 0.01 1 94 0
3998 307.497 8.10665 0.01 1 72 0
4003 308.875 7.89142 0.01 1 72 0
4016 305.28 8.18595 0.01 1 47 0
4024 304.34 8.18428 0.01 1 47 0
4038 313.962 8.11248 0.01 1 93 0
4047 307.089 7.97833 0.01 1 72 0
4060 302.835 7.97495 0.01 1 46 0
4077 309.052 7.87671 0.01 1 72 0
4102 302.237 7.97495 0.01 1 47 0
4105 307.206 7.87408 0.01 1 72 0
4110 312.515 8.11248 0.01 1 95 0
4128 312.515 8.11248 0.01 1 93 0
4132 308.002 8.21708 0.01 1 72 0
4152 309.415 8.22931 0.01 1 72 0
4168 312.184 8.11248 0.01 1 93 -0.00484122
4172 307.865 7.76882 0.01 1 72 0
4175 305.28 8.18595 0.01 1 47 0
