max_pf 105 min_pf 30
individual T0 sigma disp_rate r0 patch_no mut_eff
21 301.072 7.80742 0.01 1 32 0
34 299.251 7.66174 0.01 1 32 0
85 317.927 8.19536 0.01 1 105 0
87 308.488 8.31368 0.01 1 72 0
94 306.331 8.35384 0.01 1 72 0
116 306.331 8.35384 0.01 1 72 0
125 317.927 8.19211 0.01 1 103 0
176 309.979 7.61683 0.01 1 72 0
240 300.036 7.80742 0.01 1 31 0
244 301.406 7.8797 0.01 1 31 0
253 307.533 8.17345 0.01 1 72 0
271 301.482 7.89247 0.01 1 31 0
350 301.146 7.64702 0.01 1 31 0
358 309.078 7.47296 0.01 1 72 0
407 309.61 7.58847 0.01 1 72 0
410 299.931 7.80742 0.01 1 30 0
427 302.538 7.89247 0.01 1 31 0
466 309.979 7.61683 0.01 1 72 0
472 309.27 7.66508 0.01 1 72 0
506 300.036 7.80742 0.01 1 32 0
512 302.931 7.89247 0.01 1 32 0
549 301.288 7.64702 0.01 1 31 0
578 316.666 8.20621 0.01 1 104 0
663 308.533 7.68443 0.01 1 72 0
682 300.036 7.80742 0.01 1 32 0
722 300.914 7.73986 0.01 1 32 0
731 309.61 7.58847 0.01 1 72 0
763 310.594 8.02751 0.01 1 72 0
883 309.23 8.20261 0.01 1 72 0
909 307.64 7.93187 0.01 1 72 0
911 298.963 7.80742 0.01 1 32 0.0148477
933 308.437 7.92084 0.01 1 72 0
986 300.036 7.80742 0.01 1 32 0
998 309.078 7.47296 0.01 1 72 0
1055 300.914 7.73986 0.01 1 31 0
1067 307.937 7.92557 0.01 1 72 0
1069 310.341 7.99684 0.01 1 72 0
1091 310.095 7.52317 0.01 1 72 0
1094 309.029 8.11806 0.01 1 72 0
1104 310.953 7.70589 0.01 1 72 0
1109 300.036 7.80742 0.01 1 31 0
1120 307.533 8.18717 0.01 1 72 0
1196 301.288 7.7126 0.01 1 32 0
1238 308.488 8.31368 0.01 1 72 0
1278 299.251 7.81587 0.01 1 30 0
1294 302.821 8.03787 0.01 1 32 0
1298 302.68 7.80338 0.01 1 31 0
1325 302.538 7.89247 0.01 1 30 0
1334 302.821 7.92681 0.01 1 32 0
1346 310.095 7.52317 0.01 1 72 0
1356 308.437 7.92084 0.01 1 72 0
1359 303.667 7.80742 0.01 1 32 0
1360 301.406 7.8797 0.01 1 31 0
1376 300.036 7.80742 0.01 1 32 0
1382 309.979 7.61683 0.01 1 72 0
1437 317.927 8.19523 0.01 1 105 0
1461 308.533 7.68443 0.01 1 72 0
1474 298.006 7.80742 0.01 1 31 0
1489 302.014 7.64702 0.01 1 31 -0.00739399
