max_pf 112 min_pf 14
individual T0 sigma disp_rate r0 patch_no mut_eff
31 293.539 8.5879 0.01 1 16 0
147 294.142 8.52492 0.01 1 16 0
214 292.632 8.5879 0.01 1 15 0.0169857
223 306.561 8.06271 0.01 1 72 -0.00306734
245 294.142 8.5879 0.01 1 15 0
261 311.281 7.90192 0.01 1 72 0
331 294.142 8.5879 0.01 1 16 0
584 308.827 7.91173 0.01 1 72 0
606 309.382 7.68806 0.01 1 72 0
646 294.142 8.5879 0.01 1 16 0
655 294.142 8.5879 0.01 1 15 0
749 294.142 8.71852 0.01 1 16 0
792 307.768 8.28671 0.01 1 72 0
826 323.403 8.09793 0.01 1 110 0
843 294.142 8.5879 0.01 1 16 0
854 294.142 8.5879 0.01 1 16 0
862 309.21 8.47663 0.01 1 72 0
874 325.447 8.08024 0.01 1 111 0
892 293.106 8.5879 0.01 1 16 -0.00560196
944 308.904 7.75729 0.01 1 72 -1.43051e-06
961 309.06 7.81444 0.01 1 72 0
1010 310.35 8.2919 0.01 1 72 0
1037 309.741 8.18255 0.01 1 72 0
1043 293.249 8.5879 0.01 1 16 0
1058 309.21 8.41412 0.01 1 72 0
1251 309.8 7.95323 0.01 1 72 0
1332 309.21 8.20331 0.01 1 72 0
1338 293.249 8.5879 0.01 1 16 0
1348 309.259 7.77651 0.01 1 72 0
1398 325.447 8.0342 0.01 1 111 0
1409 325.447 8.0342 0.01 1 110 0
1444 321.156 8.22013 0.01 1 110 0
1452 294.142 8.5879 0.01 1 15 0
1533 294.142 8.5879 0.01 1 16 0
1544 309.289 8.55863 0.01 1 72 0
1608 307.961 8.33644 0.01 1 72 0
1677 294.142 8.5879 0.01 1 16 0
1699 294.3 8.5879 0.01 1 16 0
1848 309.755 8.23857 0.01 1 72 2.84761e-05
1940 294.142 8.5879 0.01 1 16 0
1943 323.403 8.09793 0.01 1 112 0
1949 294.142 8.5879 0.01 1 15 0
1974 310.35 8.2919 0.01 1 72 0
1988 309.755 8.10104 0.01 1 72 0
2049 294.142 8.5879 0.01 1 16 0
2114 294.142 8.5879 0.01 1 14 0
2125 325.447 8.0342 0.01 1 110 0
2224 309.8 8.01782 0.01 1 72 0
2226 323.633 8.0342 0.01 1 110 0
2232 308.728 7.99162 0.01 1 72 0
2297 294.142 8.71852 0.01 1 16 0
2299 325.447 8.0342 0.01 1 111 0
2462 294.142 8.5879 0.01 1 16 0
2571 323.403 8.16163 0.01 1 111 0
2623 294.142 8.5879 0.01 1 15 0
2630 294.142 8.62168 0.01 1 16 0
2636 293.249 8.5879 0.01 1 16 0
2647 306.839 8.56838 0.01 1 72 0
2670 307.768 8.28671 0.01 1 72 0
2690 293.249 8.5879 0.01 1 16 0
2698 323.403 8.09793 0.01 1 110 0
2753 321.049 8.10056 0.01 1 110 0.000297308
2800 307.768 8.28671 0.01 1 72 0
2814 294.142 8.55228 0.01 1 15 0
2836 294.142 8.71852 0.01 1 16 0
2840 321.156 8.22013 0.01 1 110 0
2908 309.878 7.96625 0.01 1 72 0
2915 294.142 8.5879 0.01 1 16 0
2921 293.243 8.5879 0.01 1 16 0
2941 307.596 7.85136 0.01 1 72 0
3029 309.289 8.33735 0.01 1 72 0
3032 325.447 8.0342 0.01 1 111 0
3047 294.142 8.5879 0.01 1 16 0
3215 294.142 8.71852 0.01 1 15 0
3226 308.477 8.41412 0.01 1 72 0
3303 304.518 8.41412 0.01 1 72 0
3356 308.588 8.57045 0.01 1 72 9.24319e-05
3369 294.142 8.5879 0.01 1 16 0
3604 294.142 8.5879 0.01 1 16 0
3605 294.142 8.5879 0.01 1 16 0
3660 294.142 8.5879 0.01 1 16 0
3720 294.142 8.5879 0.01 1 16 0
3849 309.289 8.1929 0.01 1 72 0
3928 308.904 7.83781 0.01 1 72 0
3965 294.142 8.5879 0.01 1 16 0
3992 325.447 8.0342 0.01 1 110 0
4002 309.585 7.90251 0.01 1 72 0
4093 294.142 8.5879 0.01 1 16 0
4108 306.943 8.70806 0.01 1 72 0
4115 322.805 8.06339 0.01 1 110 0
4127 294.142 8.5879 0.01 1 16 0
4160 306.146 8.44572 0.01 1 72 0
4164 294.142 8.5879 0.01 1 15 0
4274 294.142 8.5879 0.01 1 15 0
4275 294.142 8.5879 0.01 1 16 0
4348 323.403 8.16163 0.01 1 111 0
4360 308.842 7.91173 0.01 1 72 0
4449 309.755 8.23857 0.01 1 72 0
4495 294.142 8.5879 0.01 1 16 0
4515 309.941 8.2579 0.01 1 72 0
4564 307.4 8.236 0.01 1 72 0
4637 294.142 8.5879 0.01 1 16 0
4729 291.908 8.5879 0.01 1 16 0
4869 307.007 7.77813 0.01 1 72 0
4938 309.741 8.18255 0.01 1 72 0
5000 308.842 7.9975 0.01 1 72 0
5027 309.8 8.01782 0.01 1 72 0
5048 320.469 8.19275 0.01 1 110 0
5059 309.21 8.34211 0.01 1 72 0
5060 325.447 8.12063 0.01 1 111 0
5063 309.21 8.40873 0.01 1 72 9.98378e-07
5078 294.142 8.71852 0.01 1 16 0
5114 325.447 8.0342 0.01 1 110 0
5205 294.3 8.5879 0.01 1 16 0
5310 294.142 8.5879 0.01 1 16 0
5421 311.577 8.27456 0.01 1 72 0
5492 307.034 8.08342 0.01 1 72 0
5505 311.206 7.77813 0.01 1 72 0
5568 307.303 8.33735 0.01 1 72 0
5722 325.447 8.09522 0.01 1 110 0
5794 294.142 8.55228 0.01 1 15 0
5822 294.142 8.71852 0.01 1 14 0
5947 294.142 8.5879 0.01 1 16 0
5995 307.596 7.85136 0.01 1 72 0
6024 294.142 8.5879 0.01 1 16 0
6073 306.839 8.56838 0.01 1 72 0
6156 309.755 8.23857 0.01 1 72 0
6216 293.249 8.5879 0.01 1 16 0
6217 294.142 8.5879 0.01 1 16 0
6233 308.125 7.72695 0.01 1 72 0
6244 294.142 8.5879 0.01 1 16 0
6268 325.447 8.00262 0.01 1 110 0
6292 294.142 8.5879 0.01 1 14 0
6295 309.21 8.57045 0.01 1 72 0
6329 294.142 8.5879 0.01 1 15 0
6477 309.21 8.41412 0.01 1 72 0
6523 326.857 8.0342 0.01 1 111 0
6527 294.142 8.5879 0.01 1 16 0
6618 308.842 7.91173 0.01 1 72 0
6666 294.142 8.5879 0.01 1 16 0
6672 309.21 8.41412 0.01 1 72 0
6802 309.8 8.01782 0.01 1 72 0
6805 294.142 8.5879 0.01 1 16 0
6824 309.606 8.34211 0.01 1 72 0
6856 294.142 8.5879 0.01 1 16 0
6949 294.142 8.5879 0.01 1 16 0
6976 309.488 8.57045 0.01 1 72 0
7034 309.164 8.02409 0.01 1 72 0
7069 308.842 7.93797 0.01 1 72 0
7093 308.728 7.99162 0.01 1 72 0
7159 294.142 8.5879 0.01 1 16 0
7196 294.142 8.5879 0.01 1 16 0
7254 294.142 8.71852 0.01 1 16 0
7266 311.206 7.77813 0.01 1 72 0
7346 294.142 8.57001 0.01 1 16 0
7462 321.156 8.22013 0.01 1 110 0
7515 308.904 7.83781 0.01 1 72 0
7571 309.767 8.34211 0.01 1 72 -0.000776365
7616 294.142 8.5879 0.01 1 14 0
7781 307.964 8.41412 0.01 1 72 0
7821 294.142 8.5879 0.01 1 14 0
7837 294.107 8.5879 0.01 1 16 0
7863 307.666 8.22883 0.01 1 72 0
7881 325.447 8.0342 0.01 1 111 0
7891 294.142 8.73798 0.01 1 16 0
7923 309.289 8.1929 0.01 1 72 0
7942 308.842 7.91173 0.01 1 72 0
8059 294.142 8.5879 0.01 1 16 0
8132 294.142 8.5879 0.01 1 14 0
8141 309.887 8.27456 0.01 1 72 0
8177 309.289 8.39394 0.01 1 72 0
8271 308.996 8.28671 0.01 1 72 0
8282 294.142 8.5879 0.01 1 14 0
8307 294.142 8.5879 0.01 1 16 0
8320 309.382 7.68118 0.01 1 72 0
8338 307.413 8.09749 0.01 1 72 0
8390 294.142 8.5879 0.01 1 16 0
8412 307.961 8.36304 0.01 1 72 0
8466 307.261 8.31661 0.01 1 72 0
8555 309.8 8.01782 0.01 1 72 0
8567 294.142 8.5879 0.01 1 16 0
8628 308.477 8.41412 0.01 1 72 0
8645 325.447 8.00262 0.01 1 110 0
8660 294.142 8.5879 0.01 1 15 0
8713 294.142 8.5879 0.01 1 14 0
8726 311.281 7.90192 0.01 1 72 -9.49949e-05
8740 322.11 8.22013 0.01 1 110 0
8781 307.4 8.28671 0.01 1 72 0
8836 294.142 8.71852 0.01 1 15 0
8841 309.488 8.73285 0.01 1 72 1.18762e-05
8881 326.857 8.0342 0.01 1 111 0.00973167
8883 293.249 8.5879 0.01 1 16 0
8927 294.142 8.5879 0.01 1 16 0
8937 294.142 8.5879 0.01 1 16 0
8965 324.662 8.0342 0.01 1 110 0
8969 309.382 7.68806 0.01 1 72 0
9070 309.21 8.34211 0.01 1 72 0
9091 304.518 8.41412 0.01 1 72 0
9160 294.142 8.5879 0.01 1 16 0
9165 309.594 8.22883 0.01 1 72 0
9266 295.157 8.71852 0.01 1 15 0
9314 305.318 7.85136 0.01 1 72 0
9352 325.447 8.0342 0.01 1 112 0
9369 294.142 8.5879 0.01 1 16 0
9394 294.142 8.71852 0.01 1 16 0
9409 294.142 8.5879 0.01 1 14 0
9453 294.142 8.5879 0.01 1 14 0
9467 322.805 8.06339 0.01 1 110 0
9490 294.142 8.5879 0.01 1 14 0
9585 294.142 8.5879 0.01 1 16 0
9600 294.142 8.52492 0.01 1 16 0
9675 294.142 8.5879 0.01 1 16 0
9708 308.842 7.91173 0.01 1 72 0
9732 294.142 8.73798 0.01 1 16 0
9743 294.3 8.56981 0.01 1 16 0
9797 294.142 8.71852 0.01 1 15 0
9851 310.384 8.06761 0.01 1 72 0
9852 294.142 8.5879 0.01 1 16 0
9972 325.447 8.0342 0.01 1 111 0
10257 294.142 8.5879 0.01 1 16 0
10483 294.142 8.5879 0.01 1 16 0
10508 294.142 8.5879 0.01 1 14 0
10518 294.142 8.5879 0.01 1 16 0
10525 294.142 8.71852 0.01 1 16 0
10677 321.156 8.22013 0.01 1 110 0
10687 295.68 8.5879 0.01 1 15 0
10777 294.142 8.59683 0.01 1 16 0.000149902
10875 309.164 8.06802 0.01 1 72 1.87755e-06
10922 293.249 8.5879 0.01 1 16 0
10986 294.142 8.5879 0.01 1 16 0
10996 308.827 7.91173 0.01 1 72 0
11007 309.45 8.42081 0.01 1 72 0
11084 293.249 8.5879 0.01 1 16 0
11087 308.044 8.0267 0.01 1 72 0
11317 323.403 8.09793 0.01 1 110 0
11318 309.606 8.34211 0.01 1 72 0
11345 294.142 8.5879 0.01 1 16 0
11410 294.142 8.5879 0.01 1 16 0
11627 291.74 8.5879 0.01 1 16 0.00220967
11640 294.142 8.5879 0.01 1 15 0
11656 294.142 8.5879 0.01 1 16 0
11707 294.3 8.5879 0.01 1 16 0
11752 309.289 8.4854 0.01 1 72 0
11912 307.768 8.28671 0.01 1 72 0
11985 293.249 8.5879 0.01 1 16 0
12063 294.3 8.5879 0.01 1 16 0
12102 294.142 8.5879 0.01 1 16 0
12116 294.142 8.5879 0.01 1 15 0
12155 294.142 8.5879 0.01 1 16 0
12228 309.21 8.41412 0.01 1 72 0
12267 304.518 8.41412 0.01 1 72 0
12300 308.125 7.72695 0.01 1 72 0
12314 304.518 8.41412 0.01 1 72 0
12325 294.142 8.5879 0.01 1 14 0
12395 309.488 8.73285 0.01 1 72 0
12556 307.034 8.08342 0.01 1 72 0
12557 321.107 8.19275 0.01 1 112 0
12611 308.044 8.0267 0.01 1 72 0
12617 325.447 8.08024 0.01 1 111 0.000151724
12655 309.246 8.26396 0.01 1 72 0
12708 309.887 8.27456 0.01 1 72 0
12764 309.289 8.24706 0.01 1 72 1.13249e-06
12807 294.142 8.5879 0.01 1 15 0
12834 294.142 8.5879 0.01 1 16 0
12930 309.21 8.34211 0.01 1 72 0
13001 323.403 8.09793 0.01 1 110 0
13020 294.3 8.5879 0.01 1 16 0
13027 307.596 7.85136 0.01 1 72 0
13036 309.21 8.57045 0.01 1 72 0
13042 294.142 8.5879 0.01 1 16 0
13093 306.31 7.85136 0.01 1 72 0
13113 309.289 8.3254 0.01 1 72 -1.96695e-06
13119 294.3 8.56981 0.01 1 16 -0.000302773
13177 294.142 8.5879 0.01 1 16 0
13185 294.142 8.5879 0.01 1 15 0
13309 323.403 8.16163 0.01 1 111 0
13353 306.204 7.80614 0.01 1 72 0
13424 326.857 8.0342 0.01 1 111 0
13497 294.142 8.5879 0.01 1 15 0
13541 325.447 8.0342 0.01 1 112 0
13549 294.142 8.5879 0.01 1 15 0
13611 294.142 8.5879 0.01 1 16 0
13735 311.281 7.90192 0.01 1 72 0
13756 322.805 8.06339 0.01 1 110 0
13852 304.518 8.41412 0.01 1 72 0
13892 308.827 7.94441 0.01 1 72 3.8743e-07
13927 309.491 7.68559 0.01 1 72 0
13940 309.21 8.34211 0.01 1 72 0
14012 305.318 7.85136 0.01 1 72 0
14125 294.142 8.62168 0.01 1 16 0
14132 294.142 8.5879 0.01 1 15 0
14194 309.531 7.53427 0.01 1 72 0
14197 309.488 8.57045 0.01 1 72 0
14369 309.585 7.90251 0.01 1 72 0
14406 294.142 8.5879 0.01 1 16 0
14546 294.142 8.5879 0.01 1 16 0
14682 308.125 7.72695 0.01 1 72 0
14807 294.142 8.5879 0.01 1 14 0
14839 295.68 8.5879 0.01 1 15 0
14840 309.8 8.01782 0.01 1 72 0
14896 321.107 8.10534 0.01 1 112 -0.00125096
14955 311.359 8.29145 0.01 1 72 0
15064 311.726 8.26372 0.01 1 72 0.000353828
15086 308.842 7.9975 0.01 1 72 0
15099 325.447 8.0342 0.01 1 111 0
15196 325.447 8.0342 0.01 1 112 0
15368 307.4 8.236 0.01 1 72 0
15380 294.142 8.5879 0.01 1 16 0
15512 308.842 7.91173 0.01 1 72 0
15521 321.083 8.22013 0.01 1 110 -0.00103927
15605 293.106 8.5879 0.01 1 16 0
15685 294.142 8.5879 0.01 1 16 0
15754 294.142 8.5879 0.01 1 16 0
15866 325.328 8.09522 0.01 1 110 -0.00089103
15907 311.359 8.27456 0.01 1 72 0
15940 309.887 8.27456 0.01 1 72 0
15947 307.818 8.48715 0.01 1 72 0
15980 307.362 8.2091 0.01 1 72 0
16097 309.246 8.26396 0.01 1 72 0
16211 307.961 8.36304 0.01 1 72 0
