max_pf 112 min_pf 16
individual T0 sigma disp_rate r0 patch_no mut_eff
136 294.884 8.06262 0.01 1 18 0
147 308.426 7.80207 0.01 1 72 0
173 309.575 7.94165 0.01 1 72 0
213 311.076 8.1405 0.01 1 72 0
243 324.339 7.9922 0.01 1 111 0
311 312.05 7.94638 0.01 1 72 0
439 306.8 8.24444 0.01 1 72 0
512 294.264 7.87914 0.01 1 18 0
661 308.894 7.80207 0.01 1 72 0
687 306.8 8.24444 0.01 1 72 0
920 308.81 8.43607 0.01 1 72 0
985 311.614 7.13236 0.01 1 72 -0.00475967
1046 312.05 7.94638 0.01 1 72 0
1069 294.884 8.06262 0.01 1 18 0
1135 311.076 8.1405 0.01 1 72 0
1181 308.81 8.38618 0.01 1 72 0
1216 308.037 7.87998 0.01 1 72 0
1235 307.739 7.80207 0.01 1 72 0
1277 310.37 8.16863 0.01 1 72 0
1318 308.894 7.80207 0.01 1 72 0
1339 308.037 7.87998 0.01 1 72 0
1463 308.81 8.43607 0.01 1 72 0
1495 295.059 8.06262 0.01 1 18 -0.00232629
1545 326.004 7.9922 0.01 1 111 0
1733 294.264 7.99621 0.01 1 18 0.000680439
1897 294.884 8.06262 0.01 1 16 0
1959 294.884 8.06262 0.01 1 17 0
1985 311.614 7.13236 0.01 1 72 0
2174 308.81 8.43607 0.01 1 72 0
2198 294.884 8.06262 0.01 1 17 0
2241 324.747 7.9922 0.01 1 111 0
2263 322.82 7.9922 0.01 1 111 0
2277 308.037 7.87998 0.01 1 72 0
2309 312.05 7.94638 0.01 1 72 0
2331 309.717 7.7323 0.01 1 72 0
2380 295.403 8.0419 0.01 1 18 0
2397 309.922 8.07086 0.01 1 72 0
2407 324.081 7.9922 0.01 1 111 0
2424 324.339 7.9922 0.01 1 111 0
2661 324.747 7.9922 0.01 1 112 0
2722 308.426 7.80207 0.01 1 72 0.000222191
2761 324.747 7.93119 0.01 1 111 -0.000302777
2849 323.711 7.9922 0.01 1 110 0
2901 294.884 8.06262 0.01 1 18 0
2920 311.076 8.1405 0.01 1 72 0
2965 306.8 8.24444 0.01 1 72 0
3036 308.785 8.19446 0.01 1 72 0
3153 294.884 8.06262 0.01 1 17 0
3281 309.602 7.13236 0.01 1 72 0
3391 294.884 8.04554 0.01 1 18 0
3401 308.876 7.80207 0.01 1 72 0
3402 309.717 8.08198 0.01 1 72 0
3408 308.821 7.95888 0.01 1 72 0
3507 308.821 7.95888 0.01 1 72 0
3611 308.037 7.87998 0.01 1 72 0
3650 294.884 8.15217 0.01 1 18 0.00156796
3651 308.514 7.9524 0.01 1 72 0
3653 310.37 8.16863 0.01 1 72 0
3721 322.941 8.10791 0.01 1 111 0
3722 326.004 7.9922 0.01 1 111 0
3961 310.036 8.09604 0.01 1 72 0
4028 294.884 8.06262 0.01 1 18 0
4069 308.835 7.95888 0.01 1 72 0
4077 312.05 7.94638 0.01 1 72 0
4159 308.209 7.94154 0.01 1 72 0
4296 309.919 8.08198 0.01 1 72 -0.000195086
4503 311.076 8.1405 0.01 1 72 0
4562 293.008 8.0419 0.01 1 18 0
4566 324.081 7.9922 0.01 1 110 0
4735 308.894 7.80207 0.01 1 72 0
4775 307.814 7.95888 0.01 1 72 0
4792 294.884 8.06262 0.01 1 16 0
4816 324.081 7.9922 0.01 1 110 0
4890 308.514 7.9524 0.01 1 72 0
4977 311.076 8.1405 0.01 1 72 0
5042 324.747 7.9922 0.01 1 111 0
5056 308.876 7.80207 0.01 1 72 0
5379 294.884 8.06262 0.01 1 17 0
5537 308.514 7.9524 0.01 1 72 0
5656 324.081 7.9922 0.01 1 110 0
5722 324.081 8.01976 0.01 1 111 0
5743 321.916 7.9922 0.01 1 110 0
5858 309.568 8.00374 0.01 1 72 0
5931 308.514 7.9524 0.01 1 72 0
6032 294.884 8.06262 0.01 1 17 0
6080 308.037 7.87998 0.01 1 72 0
6084 309.717 7.88565 0.01 1 72 0
6116 324.529 7.9922 0.01 1 110 0
6166 309.695 8.11413 0.01 1 72 0
6189 311.948 8.11287 0.01 1 72 0
6228 294.884 7.99444 0.01 1 18 -0.00119914
6273 293.008 8.0419 0.01 1 18 0
6389 294.884 8.06262 0.01 1 18 0
6448 324.747 7.9922 0.01 1 112 0
6549 311.061 8.1405 0.01 1 72 8.79765e-05
6628 308.876 7.80207 0.01 1 72 0
6676 308.876 7.80207 0.01 1 72 0
6771 308.562 7.80207 0.01 1 72 0
6796 312.05 7.94638 0.01 1 72 0
6859 308.894 7.80207 0.01 1 72 0
6965 324.355 7.9922 0.01 1 110 0.00289144
6991 294.884 8.06262 0.01 1 18 0
7033 309.575 7.94165 0.01 1 72 0
7139 309.142 8.08812 0.01 1 72 0
7181 323.74 7.91309 0.01 1 111 0
7203 309.602 7.13236 0.01 1 72 0
7252 307.17 8.03092 0.01 1 72 0
7258 309.602 7.13236 0.01 1 72 0
7290 309.717 7.7323 0.01 1 72 0
7407 324.747 7.9922 0.01 1 112 0
7459 307.169 7.95888 0.01 1 72 -0.00089781
7482 310.37 8.16863 0.01 1 72 0
7499 310.036 8.09604 0.01 1 72 0
7735 307.337 7.95888 0.01 1 72 0
7763 308.037 7.87998 0.01 1 72 0
