max_pf 110 min_pf 19
individual T0 sigma disp_rate r0 patch_no mut_eff
17 307.389 7.62793 0.01 1 72 0
41 306.012 8.34583 0.01 1 72 0
64 307.578 8.26631 0.01 1 72 0
70 296.686 8.06669 0.01 1 21 0
78 311.505 7.999 0.01 1 72 0
114 308.564 7.92955 0.01 1 72 0
123 296.686 8.06635 0.01 1 20 -0.000246033
135 306.577 8.63803 0.01 1 72 0
139 307.564 8.57856 0.01 1 72 0
152 296.686 8.08099 0.01 1 21 0
197 307.389 7.62793 0.01 1 72 0
219 306.719 8.34583 0.01 1 72 0
277 322.438 7.67302 0.01 1 108 0
440 296.686 8.08099 0.01 1 20 0
524 307.453 8.43476 0.01 1 72 0
528 296.686 8.08099 0.01 1 21 0
548 307.389 7.62793 0.01 1 72 0
580 307.578 8.26631 0.01 1 72 0
641 296.686 8.08099 0.01 1 21 0
736 295.39 8.00963 0.01 1 21 0
807 309.165 8.01042 0.01 1 72 0
989 295.39 8.00963 0.01 1 21 0
1005 296.686 8.08099 0.01 1 21 0
1029 321.6 7.70765 0.01 1 110 0
1055 321.803 7.72074 0.01 1 109 0
1076 311.544 8.19899 0.01 1 72 0
1090 296.686 8.05709 0.01 1 21 0
1095 322.826 7.72082 0.01 1 108 0
1112 296.686 8.08099 0.01 1 20 0
1138 308.616 7.7842 0.01 1 72 0
1149 321.803 7.72074 0.01 1 109 0
1394 296.686 8.08099 0.01 1 21 0
1458 296.686 8.08099 0.01 1 21 0
1495 296.686 8.08099 0.01 1 21 0
1498 296.686 8.08099 0.01 1 21 0
1505 296.686 8.05709 0.01 1 21 0
1581 321.803 7.72074 0.01 1 109 0
1639 307.578 8.26631 0.01 1 72 0
1737 296.326 8.06669 0.01 1 21 0
1805 296.686 8.05709 0.01 1 21 0
1834 310.171 8.16469 0.01 1 72 0
1908 296.686 8.08099 0.01 1 21 0
1968 306.933 8.04715 0.01 1 72 0
2072 307.67 8.17811 0.01 1 72 0
2086 296.686 8.08099 0.01 1 21 0
