max_pf 116 min_pf 11
individual T0 sigma disp_rate r0 patch_no mut_eff
4 292.608 8.4461 0.01 1 11 0
43 308.098 8.4051 0.01 1 72 0
433 308.912 8.26909 0.01 1 72 0
438 293.574 8.4461 0.01 1 13 0
531 307.35 8.28398 0.01 1 72 0
567 308.691 8.14375 0.01 1 72 0
588 291.059 8.4461 0.01 1 13 0
724 292.608 8.51819 0.01 1 13 0
764 308.643 8.07939 0.01 1 72 0
782 325.18 7.9709 0.01 1 115 0
839 291.059 8.4461 0.01 1 13 0
859 306.904 7.9002 0.01 1 72 0
940 306.052 7.80027 0.01 1 72 0
1147 291.059 8.4461 0.01 1 13 0
1190 324.52 7.91109 0.01 1 114 0
1314 293.574 8.4461 0.01 1 12 0
1474 325.45 8.24867 0.01 1 115 -0.00859965
1551 292.608 8.51819 0.01 1 12 0
1613 290.881 8.45821 0.01 1 13 0
1662 295.136 8.36899 0.01 1 13 0
1672 308.098 8.4051 0.01 1 72 0
1731 308.098 8.4051 0.01 1 72 0
1816 310.736 8.24712 0.01 1 72 0
1994 307.165 8.3829 0.01 1 72 0
2077 293.574 8.4461 0.01 1 12 0
2336 310.606 7.85494 0.01 1 72 0
2358 292.608 8.4461 0.01 1 13 0
2411 294.327 8.4461 0.01 1 13 0
2517 291.059 8.4461 0.01 1 13 0
2605 312.052 8.24712 0.01 1 72 0
2610 292.608 8.4461 0.01 1 13 0
2756 296.202 8.4461 0.01 1 13 0
2841 324.52 7.94349 0.01 1 114 0
2852 291.059 8.4461 0.01 1 13 0
2889 324.52 7.94349 0.01 1 114 0
2954 312.296 8.0586 0.01 1 72 0
3217 325.18 7.9709 0.01 1 114 0
3359 295.873 8.4461 0.01 1 13 0
3383 306.735 8.08536 0.01 1 72 0
3421 310.506 8.09824 0.01 1 72 0
3494 326.47 8.08093 0.01 1 115 0
3547 293.574 8.4461 0.01 1 13 0
3781 307.375 8.22454 0.01 1 72 0
3827 307.165 8.3829 0.01 1 72 0
3858 293.574 8.4461 0.01 1 13 0
3897 293.574 8.4461 0.01 1 13 0
4056 290.881 8.45821 0.01 1 13 0
4118 291.059 8.4461 0.01 1 13 0
4631 309.647 7.99476 0.01 1 72 0
4637 292.608 8.55055 0.01 1 11 0
4790 309.516 8.48243 0.01 1 72 0
4792 293.47 8.4461 0.01 1 13 -0.00899601
4834 311.136 8.06835 0.01 1 72 0
5014 291.059 8.4461 0.01 1 13 0
5064 292.295 8.51552 0.01 1 13 0
5100 311.952 8.14375 0.01 1 72 0
5113 309.463 8.42694 0.01 1 72 0
5278 307.375 8.22454 0.01 1 72 0
5345 290.881 8.45821 0.01 1 13 0
5355 307.683 8.26784 0.01 1 72 0
5365 307.683 8.26784 0.01 1 72 0
5425 324.52 7.94349 0.01 1 114 0
5438 325.114 7.96774 0.01 1 115 0
5481 307.031 7.87714 0.01 1 72 0
5493 307.939 7.9896 0.01 1 72 0
5586 309.843 8.07184 0.01 1 72 0
5597 310.606 7.85494 0.01 1 72 0
5600 309.41 8.17085 0.01 1 72 0
5637 308.006 8.44858 0.01 1 72 0
5739 326.19 8.08093 0.01 1 114 0
5765 308.826 8.14375 0.01 1 72 0
5847 293.574 8.4461 0.01 1 13 0
5946 295.511 8.4461 0.01 1 13 0
5980 292.608 8.4461 0.01 1 11 0
5990 295.136 8.36899 0.01 1 13 0
5994 292.608 8.51819 0.01 1 12 0
6003 326.095 8.08433 0.01 1 114 0
6104 325.503 8.08578 0.01 1 114 0
6109 293.574 8.4461 0.01 1 13 0
6137 293.574 8.4461 0.01 1 12 0
6174 324.52 8.13501 0.01 1 114 0
6202 310.947 7.91047 0.01 1 72 0
6220 293.574 8.4461 0.01 1 13 0
6271 309.41 8.17085 0.01 1 72 0
6440 308.826 8.14375 0.01 1 72 0
6452 292.608 8.51819 0.01 1 11 0
6482 311.262 8.64357 0.01 1 72 0
6552 308.912 8.14438 0.01 1 72 0
6677 292.608 8.51819 0.01 1 12 0
6773 310.654 8.14375 0.01 1 72 0
6784 291.486 8.51552 0.01 1 12 0
6814 293.574 8.4461 0.01 1 12 0
6859 292.608 8.55055 0.01 1 12 0
6893 293.574 8.4461 0.01 1 13 0
7243 325.114 7.96774 0.01 1 115 0
7290 308.912 8.14581 0.01 1 72 0
7315 292.608 8.4461 0.01 1 12 0
7361 292.719 8.4461 0.01 1 13 -0.00127518
7380 308.691 8.14375 0.01 1 72 0
7466 293.574 8.4461 0.01 1 13 0
7475 306.735 8.08536 0.01 1 72 0
7486 292.608 8.51819 0.01 1 13 0
7550 326.47 8.08093 0.01 1 115 0
7583 292.608 8.51819 0.01 1 13 0
7610 326.19 8.07868 0.01 1 115 0
7624 326.47 8.08093 0.01 1 115 0
7768 293.574 8.25351 0.01 1 12 -0.00304368
7770 295.136 8.4461 0.01 1 12 0
8278 292.608 8.51819 0.01 1 13 0
8290 295.873 8.4461 0.01 1 13 0
8380 292.608 8.45821 0.01 1 13 0
8430 293.574 8.4461 0.01 1 11 0
8502 308.691 8.12593 0.01 1 72 0
8569 308.691 8.14375 0.01 1 72 0
8643 293.574 8.4461 0.01 1 12 0
8772 307.35 8.28398 0.01 1 72 0
8793 294.586 8.4461 0.01 1 13 0
8891 292.608 8.45821 0.01 1 13 0
8973 309.161 8.22014 0.01 1 72 0
9010 295.136 8.4461 0.01 1 13 0
9012 292.608 8.4461 0.01 1 13 0
9095 295.873 8.4461 0.01 1 13 0
9199 306.735 8.08536 0.01 1 72 0
9283 293.47 8.50007 0.01 1 13 0
9413 308.912 8.14581 0.01 1 72 0
9456 308.691 8.12593 0.01 1 72 0
9486 312.296 8.0586 0.01 1 72 0
9585 307.165 8.3829 0.01 1 72 0
9669 295.136 8.4461 0.01 1 13 0
9770 292.608 8.51819 0.01 1 13 0
9830 309.463 8.42694 0.01 1 72 0
9938 310.606 7.85494 0.01 1 72 0
10027 292.608 8.4461 0.01 1 13 0
10091 309.516 8.24296 0.01 1 72 0
10138 291.059 8.4461 0.01 1 13 0
10188 292.608 8.4461 0.01 1 13 0
10337 292.608 8.5176 0.01 1 12 0.00119056
10345 292.608 8.51819 0.01 1 13 0
10392 308.643 8.07939 0.01 1 72 0
10394 324.52 7.80917 0.01 1 114 0
10407 292.608 8.44682 0.01 1 13 -0.000193499
10461 292.608 8.4461 0.01 1 13 0
10469 308.691 8.14375 0.01 1 72 0
10481 326.19 8.07868 0.01 1 116 0
10558 325.503 8.08578 0.01 1 114 0
10598 292.608 8.51819 0.01 1 13 0
10689 292.608 8.4461 0.01 1 13 0
10698 292.608 8.45821 0.01 1 13 0
10729 307.385 7.66495 0.01 1 72 0
10827 309.516 8.24296 0.01 1 72 0
10919 293.574 8.4461 0.01 1 12 0
11051 308.691 8.14375 0.01 1 72 0
11098 308.098 8.4051 0.01 1 72 0
11156 295.136 8.4461 0.01 1 12 0
11261 292.608 8.4461 0.01 1 13 0
11304 326.19 8.05218 0.01 1 116 0
11330 292.608 8.4461 0.01 1 12 0
11335 326.095 8.08433 0.01 1 115 0
11427 293.574 8.4461 0.01 1 13 0
11430 309.843 8.07184 0.01 1 72 0
11457 308.691 8.14375 0.01 1 72 0
11507 311.494 8.14375 0.01 1 72 -0.00504944
11511 293.574 8.4461 0.01 1 13 0
11652 308.826 8.14375 0.01 1 72 0
