max_pf 105 min_pf 18
individual T0 sigma disp_rate r0 patch_no mut_eff
0 310.827 8.07806 0.01 1 72 0
33 296.947 8.25374 0.01 1 20 0
167 320.657 8.30507 0.01 1 103 0
328 308.805 8.0101 0.01 1 72 0
355 309.297 8.11674 0.01 1 72 0
381 320.07 8.30507 0.01 1 104 0
414 308.931 7.70556 0.01 1 72 0
458 308.938 8.32815 0.01 1 72 0
515 297.826 8.34538 0.01 1 20 0
554 297.826 8.34538 0.01 1 20 0
645 309.95 8.10192 0.01 1 72 -0.00135286
649 308.931 8.19592 0.01 1 72 0
688 320.657 8.30507 0.01 1 105 0
750 297.826 8.36314 0.01 1 20 0
889 320.657 8.30507 0.01 1 104 0
895 297.532 8.34538 0.01 1 20 0
919 297.826 8.34538 0.01 1 19 0
946 297.826 8.34538 0.01 1 18 0
1055 297.826 8.34538 0.01 1 19 0
1064 309.031 8.49718 0.01 1 72 0
1091 320.657 8.30507 0.01 1 105 0
1136 320.657 8.30507 0.01 1 104 0
1139 308.931 7.70556 0.01 1 72 0
1178 318.306 8.30507 0.01 1 103 0
1206 297.826 8.45721 0.01 1 20 0.00151153
1242 297.738 8.34538 0.01 1 20 0
1260 310.227 8.24759 0.01 1 72 0
1265 310.827 8.07806 0.01 1 72 0
1276 297.532 8.34538 0.01 1 20 0
1286 309.468 8.10192 0.01 1 72 0
1289 297.826 8.36314 0.01 1 20 0
1408 309.604 8.38974 0.01 1 72 0
1502 323.372 8.2643 0.01 1 103 0
1575 297.826 8.28475 0.01 1 20 -0.00093982
1605 308.132 8.52005 0.01 1 72 0
1647 321.314 8.36919 0.01 1 103 0
1707 297.826 8.34538 0.01 1 20 0
1710 310.227 8.24759 0.01 1 72 0
1934 306.66 8.13505 0.01 1 72 0
1941 294.844 8.28917 0.01 1 20 0
1950 309.45 8.13663 0.01 1 72 0
1954 320.657 8.30507 0.01 1 105 0
1984 309.633 8.08987 0.01 1 72 0
2011 297.826 8.34538 0.01 1 20 0
2052 320.687 8.40266 0.01 1 104 0
2058 297.826 8.34538 0.01 1 20 0
2163 320.07 8.24842 0.01 1 105 0
2251 309.451 8.24338 0.01 1 72 0
2267 297.191 8.46807 0.01 1 19 0
2274 320.657 8.3868 0.01 1 103 0
2284 297.826 8.34538 0.01 1 19 0
2335 310.368 8.424 0.01 1 72 -2.35438e-06
2348 297.826 8.34538 0.01 1 18 0
2382 297.826 8.34538 0.01 1 20 0
2543 297.532 8.34538 0.01 1 20 0
2566 297.826 8.34538 0.01 1 20 0
2581 320.657 8.30507 0.01 1 105 0
2610 320.264 8.30507 0.01 1 103 0
2611 308.037 8.32477 0.01 1 72 0
2724 294.844 8.28917 0.01 1 19 0
2795 308.931 7.80354 0.01 1 72 0
2808 309.183 8.52364 0.01 1 72 0
2845 307.426 8.16219 0.01 1 72 0
2866 294.844 8.28917 0.01 1 20 0
2886 320.264 8.30507 0.01 1 103 0
3027 320.236 8.2643 0.01 1 104 0
3053 320.07 8.30507 0.01 1 104 0
3141 320.687 8.40266 0.01 1 104 0
3155 308.931 8.19592 0.01 1 72 0
3177 309.031 8.32477 0.01 1 72 0
3240 294.844 8.28917 0.01 1 19 0
3285 297.826 8.34538 0.01 1 20 0
3319 310.827 8.07806 0.01 1 72 0
3407 323.372 8.2643 0.01 1 103 0
3439 309.468 8.10192 0.01 1 72 0
3449 322.848 8.2643 0.01 1 103 0
3459 318.517 8.3588 0.01 1 104 0.000573263
3471 308.931 8.04474 0.01 1 72 0
3546 320.657 8.30507 0.01 1 105 0
3551 297.826 8.34538 0.01 1 20 0
3660 297.826 8.34538 0.01 1 20 0
3664 320.07 8.30507 0.01 1 104 0
3684 309.45 8.26133 0.01 1 72 0
3695 309.255 8.24338 0.01 1 72 0
3789 310.416 8.18736 0.01 1 72 0
3854 308.764 7.779 0.01 1 72 0
3936 297.826 8.34538 0.01 1 20 0
4021 308.805 8.0101 0.01 1 72 0
4072 320.687 8.40266 0.01 1 104 0
4121 297.826 8.34538 0.01 1 20 0
4167 310.227 8.24759 0.01 1 72 0
4267 318.517 8.31303 0.01 1 103 0
4288 309.958 8.11267 0.01 1 72 0
4295 306.66 8.13505 0.01 1 72 0
4302 320.56 8.23177 0.01 1 103 -7.97063e-05
4309 297.826 8.34538 0.01 1 20 0
4520 320.07 8.30507 0.01 1 104 0
4521 297.826 8.34538 0.01 1 20 0
4537 310.227 8.24759 0.01 1 72 0
4670 297.826 8.34538 0.01 1 19 0
4693 309.16 8.08122 0.01 1 72 0
4794 320.657 8.30507 0.01 1 105 0
4812 307.985 7.96066 0.01 1 72 0
4821 320.575 8.25629 0.01 1 103 0
4829 297.826 8.34538 0.01 1 18 0
4830 308.931 8.13358 0.01 1 72 0
4886 320.07 8.24842 0.01 1 104 0
4922 318.517 8.31303 0.01 1 103 0
4965 307.622 8.20108 0.01 1 72 0
5065 297.826 8.34538 0.01 1 20 0
5099 294.844 8.28917 0.01 1 20 0
5109 309.45 8.17913 0.01 1 72 0
5185 320.657 8.30507 0.01 1 104 0
5223 297.826 8.34538 0.01 1 20 0
5224 308.037 8.32477 0.01 1 72 0
5372 297.826 8.34538 0.01 1 19 0
5457 309.364 8.32477 0.01 1 72 0
5466 307.426 8.16219 0.01 1 72 0
5470 306.577 8.4 0.01 1 72 0.000162229
5515 297.826 8.34538 0.01 1 20 0
5637 306.66 8.13505 0.01 1 72 0
5669 309.549 8.10415 0.01 1 72 0
5719 320.421 8.30988 0.01 1 104 -0.00261976
5855 305.645 8.00139 0.01 1 72 0
5922 294.844 8.28917 0.01 1 20 0
5934 294.844 8.28917 0.01 1 19 0
5968 320.793 8.30507 0.01 1 104 0
5975 308.938 8.32815 0.01 1 72 0
5976 297.826 8.34538 0.01 1 20 0
5998 320.657 8.30507 0.01 1 105 0
6026 297.532 8.34538 0.01 1 20 0
6108 320.657 8.30507 0.01 1 105 0
6128 297.826 8.34538 0.01 1 20 0
6251 308.805 8.0101 0.01 1 72 0
6308 309.45 8.13663 0.01 1 72 0
6364 320.236 8.36919 0.01 1 104 0
6379 297.826 8.34538 0.01 1 20 0
6398 297.826 8.51902 0.01 1 19 0
6530 298.628 8.35758 0.01 1 20 0
6562 308.037 8.32477 0.01 1 72 0
6609 309.553 8.32289 0.01 1 72 0
6636 320.56 8.2643 0.01 1 103 0
6672 320.657 8.30507 0.01 1 104 0
6700 308.365 7.87127 0.01 1 72 0
6712 320.07 8.30507 0.01 1 103 0
6728 318.306 8.30507 0.01 1 103 0
6883 297.826 8.36314 0.01 1 19 0
6933 320.687 8.40266 0.01 1 104 0
6975 309.614 8.33667 0.01 1 72 0
7040 297.453 8.3944 0.01 1 20 0.000781357
