max_pf 77 min_pf 46
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
1 0.604667 -0.000894949 -0.0219785 0.01 75 75 0 0 0
3 0.613796 -0.000867284 -0.0219785 0.01 75 74 0 0 0
9 0.550005 -0.00106059 -0.00812296 0.01 60 60 0 0 0
10 0.604667 -0.000894949 -0.0219785 0.01 75 75 0 0 0
19 0.631179 -0.000814608 -0.0414524 0.01 47 48 0 0 0
24 0.631179 -0.000814608 -0.0294426 0.01 48 48 0 0 0
28 0.597309 -0.000917244 -0.0318212 0.01 60 60 0 0 0
58 0.613796 -0.000867284 -0.0219785 0.01 75 75 0 0 0
68 0.613796 -0.000867284 -0.0219785 0.01 76 76 0 0 0
89 0.631179 -0.000814608 -0.0679737 0.01 48 48 0 0 0
99 0.548081 -0.00106642 -0.0111865 0.01 60 60 0 0 0
101 0.550005 -0.00106059 -0.0111865 0.01 60 60 0 0 0
102 0.548081 -0.00106642 -0.0111865 0.01 60 61 0 0 0
103 0.625519 -0.000831759 -0.0219785 0.01 76 76 0 0 0
122 0.631179 -0.000814608 -0.0493208 0.01 48 48 0 0 0
137 0.631179 -0.000814608 -0.0493208 0.01 47 47 0 0 0
141 0.625119 -0.000832972 -0.0171455 0.01 60 60 0 0 0
163 0.631179 -0.000814608 -0.0493208 0.01 48 48 0 0 0
193 0.509676 -0.0011828 -0.0111865 0.01 60 61 0 0 0
200 0.631179 -0.000814608 -0.0493208 0.01 48 48 0 0 0
211 0.625519 -0.000831759 -0.0219785 0.01 75 75 0 0 0
223 0.613796 -0.000867284 -0.0219785 0.01 75 75 0 0 0
228 0.613796 -0.000867284 -0.0286331 0.01 77 77 0 0 0
233 0.626664 -0.00082829 -0.0493208 0.01 48 48 0 0 0
234 0.613796 -0.000867284 -0.0219785 0.01 77 77 0 0 0
266 0.631179 -0.000814608 -0.0493208 0.01 48 48 0 0 0
270 0.603893 -0.000897293 -0.0256638 0.01 75 75 0 0 0
279 0.604667 -0.000894949 -0.0219785 0.01 75 75 0 0 0
284 0.630933 -0.000815354 -0.0107612 0.01 60 61 0 0 0
289 0.613796 -0.000867284 -0.0219785 0.01 75 74 0 0 0
307 0.631179 -0.000814608 -0.0493208 0.01 48 49 0 0 0
313 0.622841 -0.000839876 -0.0219785 0.01 77 77 0 0 0
327 0.63996 -0.000788 -0.0493208 0.01 48 49 0 0 0
338 0.613796 -0.000867284 -0.0219785 0.01 75 75 0 0 0
343 0.631179 -0.000814608 -0.0493208 0.01 47 47 0 0 0
346 0.613796 -0.000867284 -0.0239981 0.01 75 75 0 0 0
351 0.550005 -0.00106059 -0.0161796 0.01 60 60 0 0 0
352 0.550005 -0.00106059 -0.0169123 0.01 60 60 -0.0014447 0 -0.00893642
360 0.613796 -0.000867284 -0.0219785 0.01 77 77 0 0 0
367 0.631179 -0.000814608 -0.0493208 0.01 48 48 0 0 0
372 0.613796 -0.000867284 -0.0219785 0.01 77 77 0 0 0
384 0.631179 -0.000814608 -0.0315291 0.01 47 47 0.00175259 0 0.0177917
385 0.625519 -0.000831759 -0.0219785 0.01 76 76 0 0 0
404 0.613796 -0.000867284 -0.0192647 0.01 77 77 0.00847033 0 0.00271381
414 0.631179 -0.000814608 -0.0493208 0.01 46 48 0 0 0
417 0.604667 -0.000894949 -0.0219785 0.01 76 76 0 0 0
421 0.604667 -0.000894949 -0.0219785 0.01 75 75 0 0 0
427 0.613796 -0.000867284 -0.0219785 0.01 75 75 0 0 0
435 0.606854 -0.00088832 -0.028261 0.01 60 60 0 0 0
442 0.613796 -0.000867284 -0.0425922 0.01 75 75 -0.047383 0 -0.0206137
459 0.512928 -0.00117295 -0.0180298 0.01 60 60 0 0 0
466 0.625519 -0.000831759 -0.0219785 0.01 75 75 0 0 0
482 0.613796 -0.000867284 -0.0219785 0.01 75 75 0 0 0
488 0.556631 -0.00104051 -0.00022749 0.01 60 60 0 0 0
492 0.613796 -0.000867284 -0.0219785 0.01 75 75 0 0 0
493 0.550005 -0.00106059 -0.0240846 0.01 60 60 0 0 0
502 0.550005 -0.00106059 -0.00822832 0.01 60 60 0 0 0
514 0.631179 -0.000814608 -0.0493208 0.01 47 47 0 0 0
522 0.631179 -0.000814608 -0.0493208 0.01 48 48 0 0 0
528 0.564064 -0.00101799 -0.000531259 0.01 60 60 0 0 0
535 0.631179 -0.000814608 -0.0493208 0.01 48 48 0 0 0
537 0.604667 -0.000894949 -0.0219785 0.01 75 75 0 0 0
542 0.550005 -0.00106059 -0.0111865 0.01 60 60 0 0 0
549 0.625519 -0.000831759 -0.0219785 0.01 76 76 0 0 0
552 0.631179 -0.000814608 -0.0493208 0.01 48 48 0 0 0
564 0.616873 -0.000857961 -0.033967 0.01 75 75 0 0 0
576 0.604667 -0.000894949 -0.0219785 0.01 75 75 0 0 0
580 0.631179 -0.000814608 -0.0493208 0.01 47 47 0 0 0
581 0.613796 -0.000867284 -0.0278163 0.01 75 75 0 0 0
621 0.550005 -0.00106059 -0.0111865 0.01 60 58 0 0 0
622 0.631179 -0.000814608 -0.0493208 0.01 47 47 0 0 0
654 0.630933 -0.000815354 -0.0107612 0.01 60 60 0 0 0
658 0.604667 -0.000894949 -0.0219785 0.01 75 75 0 0 0
682 0.626664 -0.00082829 -0.0493208 0.01 48 48 0 0 0
688 0.586659 -0.000949518 -0.0276403 0.01 60 60 0 0 0
698 0.543085 -0.00108156 -0.0267614 0.01 60 60 0 0 0
