max_pf 86 min_pf 42
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
14 0.50489 -0.0011973 -0.0918969 0.01 60 60 0 0 0
26 0.457378 -0.00134128 -0.0918969 0.01 60 59 0 0 0
36 0.535546 -0.00110441 -0.10079 0.01 84 84 0 0 0
66 0.450789 -0.00136124 -0.0708472 0.01 43 43 0 0 0
72 0.450789 -0.00136124 -0.0587698 0.01 42 42 0 0 0
87 0.514598 -0.00116789 -0.0918246 0.01 60 60 0 0 0
89 0.47327 -0.00129312 -0.0948465 0.01 60 60 0 0 0
98 0.535546 -0.00110441 -0.105065 0.01 85 85 0 0 0
102 0.514598 -0.00116789 -0.095683 0.01 60 60 0 0 0
106 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
109 0.500311 -0.00121118 -0.115388 0.01 60 62 0 0 0
151 0.526295 -0.00113244 -0.10079 0.01 84 84 0 0 0
160 0.452467 -0.00135616 -0.0779123 0.01 44 44 0 0 0
174 0.518045 -0.00115744 -0.103768 0.01 60 60 0 0 0
183 0.514708 -0.00116755 -0.105061 0.01 60 59 -0.00585663 0.00616109 0
192 0.450789 -0.00136124 -0.0708472 0.01 43 43 0 0 0
197 0.450789 -0.00136124 -0.0708472 0.01 43 43 0 0 0
210 0.535546 -0.00110441 -0.10079 0.01 84 85 0 0 0
224 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
235 0.450789 -0.00136124 -0.0587698 0.01 43 43 0 0 0
276 0.450789 -0.00136124 -0.0708472 0.01 43 43 0 0 0
298 0.535546 -0.00110441 -0.107962 0.01 85 85 -0.0159875 0 -0.00717165
309 0.466579 -0.0013134 -0.0708472 0.01 43 43 -0.0128702 0.0157898 0
312 0.496686 -0.00122216 -0.0935914 0.01 60 61 0 0 0
313 0.44809 -0.00136942 -0.060052 0.01 44 44 0 0 0
322 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
325 0.441306 -0.00138998 -0.115388 0.01 60 60 0 0 0
330 0.535546 -0.00110441 -0.10079 0.01 86 86 0 0 0
349 0.450789 -0.00136124 -0.0779123 0.01 43 44 0 0 0
355 0.450789 -0.00136124 -0.0708472 0.01 43 43 0 0 0
359 0.604739 -0.00089473 -0.0587498 0.01 60 60 0 0 0
370 0.450789 -0.00136124 -0.0779123 0.01 43 44 0 0 0
371 0.526295 -0.00113244 -0.10079 0.01 84 84 0 0 0
373 0.450789 -0.00136124 -0.0708472 0.01 44 43 0 0 0
388 0.450789 -0.00136124 -0.0708472 0.01 43 43 0 0 0
410 0.526038 -0.00113322 -0.0867104 0.01 60 60 0 0 0
418 0.450789 -0.00136124 -0.0708472 0.01 43 43 0 0 0
453 0.498208 -0.00121755 -0.0918969 0.01 60 60 0 0 0
460 0.518133 -0.00115717 -0.0786701 0.01 60 60 0 0 0
483 0.450789 -0.00136124 -0.0708472 0.01 43 43 0 0 0
499 0.484651 -0.00125863 -0.101629 0.01 60 60 -0.00184104 0 -0.00973218
510 0.535546 -0.00110441 -0.10079 0.01 86 86 0 0 0
514 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
519 0.450789 -0.00136124 -0.0708472 0.01 43 43 0 0 0
521 0.535546 -0.00110441 -0.105065 0.01 84 84 0 0 0
527 0.450789 -0.00136124 -0.0708472 0.01 43 43 0 0 0
528 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
554 0.514598 -0.00116789 -0.0783892 0.01 60 60 0 0 0
555 0.450789 -0.00136124 -0.0708472 0.01 43 43 0 0 0
587 0.514598 -0.00116789 -0.0985964 0.01 60 60 0 0 0
609 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
617 0.439512 -0.00139542 -0.0796551 0.01 44 44 0 0 0
622 0.535546 -0.00110441 -0.10079 0.01 85 85 0 0 0
629 0.524736 -0.00113716 -0.104877 0.01 84 84 0.00296643 -0.0108098 0
651 0.450789 -0.00136124 -0.0899486 0.01 44 45 0 0 0
664 0.499263 -0.00121435 -0.0918246 0.01 60 61 0 0 0
668 0.494587 -0.00122852 -0.0842538 0.01 60 60 0 0 0
712 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
713 0.501927 -0.00120628 -0.095531 0.01 60 60 0 0 0
720 0.496686 -0.00122216 -0.0918246 0.01 60 59 0 0 0
721 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
733 0.535546 -0.00110441 -0.105065 0.01 84 84 0 0 0
762 0.496686 -0.00122216 -0.0918246 0.01 60 60 0 0 0
763 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
