max_pf 68 min_pf 52
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
5 0.569729 -0.00100082 -0.0164431 0.01 60 60 0 0 0
13 0.54651 -0.00107118 -1.63055e-05 0.01 66 66 0 0 0
16 0.560265 -0.0010295 -0.00894647 0.01 60 61 0 0 0
22 0.618183 -0.000853989 -0.0289777 0.01 66 66 0 0 0
28 0.555756 -0.00104316 -0.0376962 0.01 60 60 0 0 0
32 0.543416 -0.00108056 -0.0237056 0.01 54 54 0 0 0
40 0.585216 -0.000953892 -0.026518 0.01 66 66 0 0 0
51 0.56851 -0.00100451 -0.0108738 0.01 60 60 0 0 0
65 0.586233 -0.000950809 -0.0141429 0.01 60 60 0 0 0
68 0.600081 -0.000908844 -0.0131769 0.01 66 66 0 0 0
73 0.553702 -0.00104939 -0.0141429 0.01 60 60 0 0 0
86 0.555372 -0.00104433 -0.0133558 0.01 54 54 0 0 0
91 0.56867 -0.00100403 -0.0229573 0.01 60 60 0 0 0
96 0.575247 -0.000984101 -0.0141429 0.01 66 65 0 0 0
97 0.543137 -0.0010814 -0.0131741 0.01 54 54 0 0 0
112 0.601069 -0.00090585 -0.00733064 0.01 67 67 0 0 0
114 0.584977 -0.000954614 -0.0141429 0.01 60 60 0 0 0
115 0.55408 -0.00104824 -0.0499823 0.01 60 60 0 0 0
116 0.549221 -0.00106297 -0.0141429 0.01 60 60 0 0 0
118 0.549221 -0.00106297 -0.0141429 0.01 60 60 0 0 0
123 0.56851 -0.00100451 -0.0108738 0.01 60 60 0 0 0
127 0.582127 -0.000963251 -0.0176508 0.01 66 66 0 0 0
136 0.603797 -0.000897585 -0.00445714 0.01 60 60 -0.0056159 0.00739324 0
146 0.566981 -0.00100915 -0.0141429 0.01 60 60 0 0 0
150 0.582127 -0.000963251 -0.0176508 0.01 66 66 0 0 0
156 0.575247 -0.000984101 -0.0141429 0.01 66 66 0 0 0
164 0.581515 -0.000965105 -0.0131769 0.01 67 67 0 0 0
175 0.574564 -0.000986169 -0.0376962 0.01 60 60 0 0 0
190 0.55408 -0.00104824 -7.83638e-05 0.01 52 52 0 0 0
192 0.55408 -0.00104824 -0.0141429 0.01 54 54 0 0 0
200 0.575875 -0.000982196 -0.0093725 0.01 60 60 0 0 0
201 0.55408 -0.00104824 -0.00588455 0.01 60 60 0 0 0
209 0.545319 -0.00107479 -0.0141429 0.01 54 54 0 0 0
213 0.55408 -0.00104824 -0.0141429 0.01 54 54 0 0 0
215 0.525755 -0.00113408 -0.0237056 0.01 54 54 0 0 0
223 0.600081 -0.000908844 -0.0131769 0.01 67 67 0 0 0
234 0.566981 -0.00100915 -0.0261715 0.01 60 60 0 0 0
244 0.571423 -0.000995689 -0.0141926 0.01 60 60 0 0 0
247 0.557268 -0.00103858 -0.0141429 0.01 66 66 0 0 0
252 0.600081 -0.000908844 -0.0131769 0.01 67 67 0 0 0
253 0.569729 -0.00100082 -0.0141429 0.01 60 59 0 0 0
265 0.569729 -0.00100082 -0.0164431 0.01 60 60 0 0 0
272 0.575247 -0.000984101 -0.0141429 0.01 66 66 0 0 0
273 0.557268 -0.00103858 -0.0141429 0.01 67 67 0 0 0
274 0.55408 -0.00104824 -0.0386016 0.01 54 54 0 0 0
280 0.575623 -0.000982961 -0.0105235 0.01 60 61 0 0 0
285 0.539224 -0.00109326 -0.0257298 0.01 60 60 0 0 0
290 0.608897 -0.000882129 -0.00830445 0.01 66 66 0 0 0
291 0.563384 -0.00102005 -0.0161325 0.01 60 60 0 0 0
294 0.557268 -0.00103858 -0.0141429 0.01 66 66 0 0 0
296 0.561759 -0.00102497 -0.0279016 0.01 60 60 0 0 0
305 0.55408 -0.00104824 -0.0141429 0.01 60 60 0 0 0
309 0.580671 -0.000967662 -0.0166774 0.01 60 60 0.000763983 0 0.0052276
313 0.557486 -0.00103792 -0.021905 0.01 60 60 0 0 0
319 0.609941 -0.000878965 -0.0222919 0.01 60 59 0 0 0
322 0.555372 -0.00104433 -0.0133558 0.01 53 53 0 0 0
362 0.543416 -0.00108056 -0.0237056 0.01 53 54 0 0 0
385 0.558659 -0.00103437 -0.0133558 0.01 53 53 0 0 0
387 0.555372 -0.00104433 -0.0133558 0.01 54 55 0 0 0
389 0.553702 -0.00104939 -0.0141429 0.01 60 60 0 0 0
399 0.578008 -0.000975734 -0.00433221 0.01 67 66 0 0 0
400 0.600081 -0.000908844 -0.0131769 0.01 66 66 0 0 0
402 0.562657 -0.00102225 -0.0141429 0.01 60 60 0 0 0
404 0.550637 -0.00105868 -0.0146522 0.01 60 60 0 0 0
417 0.584977 -0.000954614 -0.0141429 0.01 60 60 0 0 0
420 0.55408 -0.00104824 -0.0237056 0.01 54 54 0 0 0
421 0.565893 -0.00101244 -0.00182447 0.01 60 60 0 0 0
426 0.573366 -0.0009898 -0.0261715 0.01 60 60 0 0 0
434 0.582127 -0.000963251 -0.0176508 0.01 66 66 0 0 0
446 0.582127 -0.000963251 -0.0176508 0.01 66 66 0 0 0
447 0.600081 -0.000908844 -0.0131769 0.01 67 67 0 0 0
452 0.569729 -0.00100082 -0.0164431 0.01 60 60 0 0 0
469 0.544203 -0.00107817 -0.0141429 0.01 60 60 0 0 0
477 0.600081 -0.000908844 -0.0131769 0.01 67 67 0 0 0
479 0.55408 -0.00104824 -0.00588455 0.01 54 54 0 0 0
485 0.525755 -0.00113408 -0.0237056 0.01 54 54 0 0 0
488 0.584977 -0.000954614 -0.0141429 0.01 60 59 0 0 0
508 0.572069 -0.000993729 -0.0176508 0.01 67 67 0 0 0
512 0.600081 -0.000908844 -0.0131769 0.01 67 67 0 0 0
514 0.574564 -0.000986169 -0.0376962 0.01 60 60 0 0 0
517 0.545241 -0.00107503 -0.0147153 0.01 67 66 0 0 0
521 0.543416 -0.00108056 -0.0237056 0.01 53 53 0 0 0
527 0.55526 -0.00104467 -1.63055e-05 0.01 66 66 0 0 0
530 0.600081 -0.000908844 -0.026551 0.01 66 66 0 0 0
544 0.584977 -0.000954614 -0.0141429 0.01 60 60 0 0 0
546 0.55408 -0.00104824 -0.025983 0.01 60 60 0 0 0
553 0.600081 -0.000908844 -0.0131769 0.01 67 67 0 0 0
563 0.600081 -0.000908844 -0.0131769 0.01 67 67 0 0 0
567 0.555372 -0.00104433 -0.0133558 0.01 54 54 0 0 0
578 0.566981 -0.00100915 -0.0261715 0.01 60 60 0 0 0
580 0.555372 -0.00104433 -0.0133558 0.01 54 54 0 0 0
594 0.592958 -0.000930429 -0.00733064 0.01 66 65 0 0 0
606 0.523938 -0.00113958 -0.0141429 0.01 54 55 0 0 0
621 0.569729 -0.00100082 -0.0141429 0.01 60 60 0 0 0
623 0.582127 -0.000963251 -0.0176508 0.01 66 66 0 0 0
632 0.565893 -0.00101244 -0.00182447 0.01 60 60 0 0 0
635 0.600081 -0.000908844 -0.0384381 0.01 67 67 0 0 0
650 0.527767 -0.00112798 -0.0176508 0.01 66 65 0 0 0
656 0.566981 -0.00100915 -0.0141429 0.01 60 61 0 0 0
660 0.579607 -0.000970888 -0.0141429 0.01 60 60 0 0 0
661 0.618695 -0.000852439 -0.00433221 0.01 60 60 0 0 0
664 0.544608 -0.00107694 -0.0176508 0.01 66 66 0 0 0
666 0.575875 -0.000982196 -0.0093725 0.01 60 60 0.000710785 0 0.00477043
672 0.584977 -0.000954614 -0.0343936 0.01 60 61 0 0 0
673 0.55526 -0.00104467 -1.63055e-05 0.01 66 66 0 0 0
685 0.55408 -0.00104824 -0.0141429 0.01 60 60 0 0 0
688 0.576791 -0.00097942 -0.021605 0.01 54 54 0 0 0
690 0.55408 -0.00104824 -0.00588455 0.01 54 54 0 0 0
694 0.55408 -0.00104824 -7.83638e-05 0.01 54 54 0 0 0
701 0.576961 -0.000978907 -0.0131769 0.01 66 66 0 0 0
713 0.562657 -0.00102225 -0.0141429 0.01 60 60 0 0 0
715 0.543137 -0.0010814 -0.0372901 0.01 54 54 0 0 0
724 0.555756 -0.00104316 -0.0376962 0.01 60 60 0 0 0
734 0.575247 -0.000984101 -0.0141429 0.01 66 66 0 0 0
739 0.55408 -0.00104824 -0.025983 0.01 60 60 0 0 0
744 0.55408 -0.00104824 -0.0141429 0.01 54 54 0 0 0
748 0.584977 -0.000954614 -0.0141429 0.01 60 60 0 0 0
750 0.589116 -0.000942074 -0.0141429 0.01 54 55 0 0 0
766 0.577516 -0.000977225 -0.000679373 0.01 60 61 0 0 0
771 0.55408 -0.00104824 -0.00480876 0.01 60 60 0 0 0
802 0.555372 -0.00104433 -0.0133558 0.01 53 54 0 0 0
804 0.600081 -0.000908844 -0.0131769 0.01 66 66 0 0 0
813 0.572069 -0.000993729 -0.0176508 0.01 67 67 0 0 0
825 0.558087 -0.0010361 -0.0313815 0.01 60 61 0 0 0
829 0.553738 -0.00104928 -0.0212975 0.01 54 54 0 0 0
832 0.581515 -0.000965105 -0.0131769 0.01 66 66 0 0 0
845 0.555372 -0.00104433 -0.0133558 0.01 54 54 0 0 0
846 0.561263 -0.00102647 -1.63055e-05 0.01 66 66 -0.00571856 0.0060038 0
